(0.588235, 0.568627, 0.325490)
(0.596078, 0.580392, 0.341176)
(0.615686, 0.603922, 0.376471)
(0.627451, 0.615686, 0.392157)
(0.639216, 0.627451, 0.407843)
(0.658824, 0.650980, 0.443137)
(0.666667, 0.662745, 0.462745)
(0.678431, 0.674510, 0.478431)
(0.698039, 0.698039, 0.513725)
(0.709804, 0.709804, 0.529412)
(0.717647, 0.721569, 0.549020)
(0.741176, 0.745098, 0.580392)
(0.749020, 0.756863, 0.600000)
(0.760784, 0.768627, 0.615686)
(0.760784, 0.768627, 0.615686)
(0.780392, 0.792157, 0.650980)
(0.792157, 0.803922, 0.666667)
(0.800000, 0.815686, 0.686275)
(0.811765, 0.823529, 0.705882)
(0.800000, 0.811765, 0.705882)
(0.788235, 0.800000, 0.705882)
(0.776471, 0.788235, 0.705882)
(0.752941, 0.768627, 0.705882)
(0.752941, 0.768627, 0.705882)
(0.741176, 0.756863, 0.705882)
(0.725490, 0.745098, 0.705882)
(0.713725, 0.733333, 0.705882)
(0.690196, 0.713725, 0.705882)
(0.678431, 0.701961, 0.705882)
(0.666667, 0.690196, 0.705882)
(0.654902, 0.682353, 0.705882)
(0.643137, 0.670588, 0.705882)
(0.627451, 0.658824, 0.705882)
(0.615686, 0.647059, 0.705882)
(0.603922, 0.635294, 0.705882)
(0.592157, 0.627451, 0.705882)
(0.580392, 0.615686, 0.705882)
(0.568627, 0.603922, 0.705882)
(0.580392, 0.607843, 0.709804)
(0.549020, 0.584314, 0.701961)
(0.533333, 0.572549, 0.698039)
(0.517647, 0.560784, 0.694118)
(0.501961, 0.549020, 0.690196)
(0.486275, 0.537255, 0.686275)
(0.470588, 0.525490, 0.682353)
(0.454902, 0.513725, 0.674510)
(0.439216, 0.501961, 0.670588)
(0.423529, 0.490196, 0.666667)
(0.388235, 0.462745, 0.658824)
(0.372549, 0.450980, 0.654902)
(0.372549, 0.450980, 0.654902)
(0.356863, 0.439216, 0.650980)
(0.341176, 0.427451, 0.643137)
(0.325490, 0.415686, 0.639216)
(0.309804, 0.403922, 0.635294)
(0.294118, 0.392157, 0.631373)
(0.278431, 0.380392, 0.627451)
(0.262745, 0.368627, 0.623529)
(0.262745, 0.380392, 0.635294)
(0.270588, 0.407843, 0.650980)
(0.282353, 0.435294, 0.666667)
(0.290196, 0.462745, 0.682353)
(0.301961, 0.490196, 0.698039)
(0.309804, 0.517647, 0.713725)
(0.317647, 0.545098, 0.733333)
(0.329412, 0.572549, 0.749020)
(0.337255, 0.600000, 0.764706)
(0.349020, 0.623529, 0.780392)
(0.356863, 0.650980, 0.796078)
(0.368627, 0.678431, 0.811765)
(0.376471, 0.705882, 0.831373)
(0.384314, 0.733333, 0.847059)
(0.396078, 0.760784, 0.862745)
(0.403922, 0.788235, 0.878431)
(0.415686, 0.815686, 0.894118)
(0.435294, 0.839216, 0.909804)
(0.407843, 0.839216, 0.843137)
(0.380392, 0.839216, 0.772549)
(0.349020, 0.839216, 0.701961)
(0.321569, 0.839216, 0.635294)
(0.294118, 0.839216, 0.564706)
(0.262745, 0.839216, 0.494118)
(0.235294, 0.839216, 0.427451)
(0.207843, 0.839216, 0.356863)
(0.066667, 0.835294, 0.094118)
(0.066667, 0.819608, 0.090196)
(0.062745, 0.803922, 0.090196)
(0.062745, 0.784314, 0.086275)
(0.062745, 0.768627, 0.086275)
(0.058824, 0.752941, 0.082353)
(0.058824, 0.737255, 0.082353)
(0.058824, 0.717647, 0.078431)
