(0.333333, 0.019608, 0.600000)
(0.301961, 0.015686, 0.600000)
(0.270588, 0.015686, 0.600000)
(0.239216, 0.011765, 0.600000)
(0.203922, 0.011765, 0.600000)
(0.172549, 0.011765, 0.600000)
(0.141176, 0.007843, 0.600000)
(0.109804, 0.007843, 0.600000)
(0.086275, 0.007843, 0.600000)
(0.086275, 0.047059, 0.611765)
(0.090196, 0.090196, 0.627451)
(0.094118, 0.133333, 0.639216)
(0.098039, 0.172549, 0.654902)
(0.101961, 0.215686, 0.666667)
(0.105882, 0.258824, 0.682353)
(0.109804, 0.298039, 0.694118)
(0.113725, 0.341176, 0.709804)
(0.117647, 0.384314, 0.721569)
(0.121569, 0.423529, 0.737255)
(0.125490, 0.466667, 0.752941)
(0.129412, 0.509804, 0.764706)
(0.133333, 0.549020, 0.780392)
(0.137255, 0.592157, 0.792157)
(0.141176, 0.635294, 0.807843)
(0.145098, 0.674510, 0.819608)
(0.149020, 0.717647, 0.835294)
(0.152941, 0.760784, 0.847059)
(0.156863, 0.800000, 0.862745)
(0.188235, 0.878431, 0.890196)
(0.203922, 0.878431, 0.890196)
(0.227451, 0.878431, 0.890196)
(0.254902, 0.882353, 0.894118)
(0.278431, 0.886275, 0.898039)
(0.305882, 0.886275, 0.898039)
(0.329412, 0.890196, 0.901961)
(0.356863, 0.894118, 0.905882)
(0.380392, 0.898039, 0.909804)
(0.407843, 0.898039, 0.909804)
(0.431373, 0.901961, 0.913725)
(0.458824, 0.905882, 0.917647)
(0.482353, 0.905882, 0.917647)
(0.509804, 0.909804, 0.921569)
(0.533333, 0.913725, 0.925490)
(0.560784, 0.917647, 0.929412)
(0.584314, 0.917647, 0.929412)
(0.611765, 0.921569, 0.933333)
(0.635294, 0.925490, 0.937255)
(0.662745, 0.925490, 0.937255)
(0.686275, 0.929412, 0.941176)
(0.713725, 0.933333, 0.945098)
(0.654902, 0.945098, 0.854902)
(0.603922, 0.949020, 0.784314)
(0.549020, 0.952941, 0.709804)
(0.498039, 0.960784, 0.639216)
(0.443137, 0.964706, 0.564706)
(0.392157, 0.968627, 0.494118)
(0.341176, 0.972549, 0.423529)
(0.286275, 0.980392, 0.349020)
(0.235294, 0.984314, 0.278431)
(0.180392, 0.988235, 0.203922)
(0.129412, 0.992157, 0.133333)
(0.011765, 0.980392, 0.011765)
(0.011765, 0.960784, 0.011765)
(0.011765, 0.941176, 0.011765)
(0.011765, 0.917647, 0.011765)
(0.011765, 0.898039, 0.011765)
(0.011765, 0.878431, 0.011765)
(0.011765, 0.858824, 0.011765)
(0.011765, 0.835294, 0.011765)
(0.011765, 0.815686, 0.011765)
(0.011765, 0.796078, 0.011765)
(0.011765, 0.776471, 0.011765)
(0.011765, 0.752941, 0.011765)
(0.011765, 0.733333, 0.011765)
(0.011765, 0.713725, 0.011765)
(0.011765, 0.694118, 0.011765)
(0.007843, 0.670588, 0.007843)
(0.007843, 0.650980, 0.007843)
(0.007843, 0.631373, 0.007843)
(0.007843, 0.611765, 0.007843)
(0.007843, 0.588235, 0.007843)
(0.007843, 0.568627, 0.007843)
(0.007843, 0.549020, 0.007843)
(0.007843, 0.529412, 0.007843)
(0.007843, 0.505882, 0.007843)
(0.007843, 0.486275, 0.007843)
(0.007843, 0.466667, 0.007843)
(0.007843, 0.447059, 0.007843)
(0.007843, 0.423529, 0.007843)
(0.007843, 0.403922, 0.007843)
(0.019608, 0.400000, 0.011765)
(0.305882, 0.474510, 0.298039)
(0.321569, 0.478431, 0.313725)
(0.337255, 0.486275, 0.329412)
(0.352941, 0.490196, 0.345098)
(0.368627, 0.494118, 0.360784)
(0.384314, 0.501961, 0.376471)
(0.400000, 0.505882, 0.392157)
(0.415686, 0.509804, 0.407843)
(0.431373, 0.517647, 0.423529)
(0.447059, 0.521569, 0.439216)
(0.541176, 0.462745, 0.462745)
(0.541176, 0.447059, 0.505882)
(0.541176, 0.423529, 0.478431)
(0.537255, 0.400000, 0.450980)
(0.533333, 0.372549, 0.423529)
(0.533333, 0.349020, 0.396078)
(0.529412, 0.321569, 0.368627)
(0.525490, 0.298039, 0.337255)
(0.521569, 0.270588, 0.309804)
(0.521569, 0.247059, 0.282353)
(0.517647, 0.219608, 0.254902)
(0.431373, 0.000000, 0.000000)
(0.450980, 0.000000, 0.000000)
(0.474510, 0.000000, 0.000000)
(0.494118, 0.000000, 0.000000)
(0.517647, 0.000000, 0.003922)
(0.537255, 0.000000, 0.003922)
(0.560784, 0.000000, 0.003922)
(0.584314, 0.000000, 0.007843)
(0.603922, 0.000000, 0.007843)
(0.627451, 0.000000, 0.007843)
(0.647059, 0.000000, 0.011765)
(0.670588, 0.000000, 0.011765)
(0.690196, 0.000000, 0.011765)
(0.713725, 0.000000, 0.015686)
(0.737255, 0.000000, 0.015686)
(0.756863, 0.000000, 0.015686)
(0.780392, 0.000000, 0.015686)
(0.800000, 0.000000, 0.019608)
(0.823529, 0.000000, 0.019608)
(0.843137, 0.000000, 0.019608)
(0.866667, 0.000000, 0.023529)
(0.890196, 0.000000, 0.023529)
(0.909804, 0.000000, 0.023529)
(0.933333, 0.000000, 0.027451)
(0.952941, 0.000000, 0.027451)
(0.980392, 0.215686, 0.317647)
(0.980392, 0.235294, 0.349020)
(0.980392, 0.254902, 0.380392)
(0.980392, 0.278431, 0.411765)
(0.984314, 0.298039, 0.443137)
(0.984314, 0.321569, 0.478431)
(0.984314, 0.341176, 0.509804)
(0.988235, 0.364706, 0.541176)
(0.988235, 0.384314, 0.572549)
(0.988235, 0.407843, 0.607843)
(0.988235, 0.427451, 0.639216)
(0.992157, 0.450980, 0.670588)
(0.992157, 0.470588, 0.701961)
(0.992157, 0.494118, 0.737255)
(0.996078, 0.513725, 0.768627)
(0.996078, 0.537255, 0.800000)
(1.000000, 0.549020, 0.835294)
(1.000000, 0.584314, 0.815686)
(1.000000, 0.623529, 0.796078)
(1.000000, 0.658824, 0.776471)
(1.000000, 0.698039, 0.756863)
(1.000000, 0.733333, 0.737255)
(1.000000, 0.772549, 0.717647)
(1.000000, 0.807843, 0.698039)
(1.000000, 0.847059, 0.678431)
(1.000000, 0.882353, 0.658824)
(1.000000, 0.909804, 0.639216)
(1.000000, 0.894118, 0.623529)
(1.000000, 0.878431, 0.607843)
(1.000000, 0.858824, 0.592157)
(1.000000, 0.843137, 0.576471)
(1.000000, 0.827451, 0.556863)
(1.000000, 0.807843, 0.541176)
(1.000000, 0.792157, 0.525490)
(1.000000, 0.772549, 0.509804)
(1.000000, 0.756863, 0.490196)
(1.000000, 0.741176, 0.474510)
(1.000000, 0.721569, 0.458824)
(1.000000, 0.705882, 0.443137)
(1.000000, 0.690196, 0.423529)
(1.000000, 0.670588, 0.407843)
(1.000000, 0.654902, 0.392157)
(1.000000, 0.635294, 0.376471)
(1.000000, 0.619608, 0.356863)
(1.000000, 0.603922, 0.341176)
(1.000000, 0.584314, 0.325490)
(1.000000, 0.541176, 0.309804)
(0.988235, 0.529412, 0.305882)
(0.972549, 0.517647, 0.298039)
(0.960784, 0.505882, 0.290196)
(0.945098, 0.494118, 0.282353)
(0.933333, 0.482353, 0.278431)
(0.917647, 0.470588, 0.270588)
(0.905882, 0.458824, 0.262745)
(0.890196, 0.447059, 0.254902)
(0.878431, 0.435294, 0.247059)
(0.862745, 0.423529, 0.243137)
(0.847059, 0.407843, 0.235294)
(0.835294, 0.396078, 0.227451)
(0.819608, 0.384314, 0.219608)
(0.807843, 0.372549, 0.211765)
(0.792157, 0.360784, 0.207843)
(0.780392, 0.349020, 0.200000)
